lobbyist_id,semester_id,log_revenue,democrat_dummy,senate_connection_num
862,1,12.468437,0,1
862,2,12.388394,0,1
862,3,12.542545,0,1
862,4,12.542545,0,1
862,5,12.847926,0,1
862,6,13.270783,0,1
862,7,12.847926,0,0
862,8,12.94801,0,0
862,9,13.253391,0,0
862,10,13.217673,0,0
862,11,12.736701,0,0
862,12,12.736701,0,0
862,13,12.821259,0,0
862,14,12.765689,0,0
862,15,12.611538,0,0
862,16,12.506177,0,0
862,17,12.611538,0,0
862,18,12.542545,0,0
862,19,12.821259,0,0
862,20,12.706848,0,0
862,21,13.835313,0,0
862,22,13.80546,0,0
865,9,10.596635,0,0
865,11,12.206073,0,0
865,12,11.982929,0,0
865,14,12.468437,0,0
865,15,13.199325,0,0
865,16,12.676076,0,0
865,17,13.641157,0,0
865,18,13.487006,0,0
865,19,13.892471,0,0
865,20,13.910821,0,0
865,21,14.599412,0,0
865,22,14.543059,0,0
866,1,12.230765,1,0
866,2,10.596635,1,0
866,3,13.161584,1,0
866,4,12.468437,1,0
866,5,12.676076,1,0
866,6,13.732129,1,0
866,7,13.652991,1,0
866,8,13.429848,1,0
866,9,13.687677,1,0
866,10,13.753635,1,0
866,11,14.285514,1,0
866,12,13.873779,1,0
866,13,13.80546,1,0
866,14,14.10818,1,0
866,15,14.159101,1,0
866,16,14.014361,1,0
866,17,14.397726,1,0
866,18,14.166167,1,0
866,19,14.266586,1,1
866,20,14.621986,1,1
866,21,14.821642,1,1
866,22,14.788181,1,1
869,9,12.301383,0,0
869,11,12.736701,0,0
869,12,12.736701,0,0
869,13,12.793859,0,0
869,14,12.676076,0,0
870,19,11.512925,0,1
870,20,11.289782,0,1
870,21,10.878047,0,1
870,22,12.100712,0,1
871,9,12.644327,0,0
871,10,12.388394,0,0
871,11,12.468437,0,0
871,12,12.765689,0,0
871,14,11.0021,0,0
874,15,13.715691,0,0
874,17,10.714417,0,0
874,18,14.107433,0,0
874,19,14.375126,0,0
874,20,12.894207,0,0
874,21,15.005257,0,0
874,22,14.587417,0,0
875,3,13.210554,0,0
875,4,13.199325,0,0
875,5,12.793859,0,0
875,6,13.296229,0,0
875,7,12.97154,0,0
875,8,12.506177,0,0
875,9,13.287878,0,0
875,10,13.359015,0,0
875,11,12.94801,0,0
875,12,13.180633,0,0
875,13,11.982929,0,0
875,14,12.644327,0,0
875,15,12.89922,0,0
875,16,12.89922,0,0
875,17,12.611538,0,0
875,18,12.388394,0,0
875,19,12.100712,0,0
875,20,12.388394,0,0
875,21,12.388394,0,0
875,22,11.608235,0,0
876,19,14.68471,1,0
876,20,14.089347,1,0
876,21,15.44671,1,0
876,22,15.261252,1,0
879,17,9.9034872,1,1
879,18,10.085809,1,1
879,19,11.0021,1,1
879,20,10.085809,1,1
879,21,10.799576,1,1
879,22,11.289782,1,1
884,1,14.488455,0,0
884,2,13.795308,0,0
884,3,15.045151,0,0
884,4,14.603968,0,0
884,5,14.823468,0,0
884,6,14.907434,0,0
889,17,12.736701,0,0
889,18,12.100712,0,0
889,19,13.337475,0,0
889,20,13.235692,0,0
889,21,13.579788,0,0
889,22,13.641157,0,0
893,1,11.512925,0,1
893,3,12.301383,0,1
893,4,11.512925,0,1
893,5,12.100712,0,1
893,6,12.206073,0,1
893,9,11.982929,0,1
893,10,12.793859,0,1
893,11,11.695247,0,1
893,12,11.695247,0,1
893,13,11.289782,0,1
893,14,11.512925,0,1
895,11,13.753635,1,1
895,12,12.99453,1,1
895,13,13.687677,1,1
895,14,13.592367,1,1
895,15,13.592367,1,0
895,16,13.514405,1,0
895,17,13.081541,1,0
895,18,13.038981,1,0
895,19,13.458836,1,0
895,20,13.122363,1,0
895,21,13.764217,1,0
897,7,9.9034872,1,1
897,8,10.596635,1,1
897,9,9.9034872,1,1
897,10,10.596635,1,1
897,11,10.596635,1,1
897,12,11.289782,1,1
897,13,11.0021,1,1
897,14,11.608235,1,1
898,3,12.206073,0,0
898,4,12.793859,0,0
898,6,12.611538,0,0
899,11,9.9034872,0,0
899,13,11.0021,0,0
899,14,11.289782,0,0
899,16,11.695247,0,0
900,13,14.837961,0,1
900,14,11.0021,0,1
900,15,12.371587,0,1
900,16,14.883663,0,1
900,17,13.00583,0,1
900,18,12.969213,0,1
900,19,12.821259,0,1
900,20,12.847926,0,1
900,21,13.567049,0,1
900,22,14.523546,0,1
901,11,10.596635,0,1
901,12,11.512925,0,1
901,14,13.74294,0,1
904,11,10.778956,1,0
904,12,9.8626652,1,0
904,13,11.982929,1,0
904,14,10.700994,1,0
904,15,11.512925,1,0
904,16,10.308952,1,0
904,17,11.790557,1,1
904,18,11.0021,1,1
904,19,11.988539,1,1
904,20,10.896739,1,1
904,21,12.447096,1,1
904,22,11.811547,1,1
906,1,13.92884,1,1
906,2,13.664688,1,1
906,3,13.92884,1,1
906,4,13.873779,1,1
906,5,13.71015,1,1
906,6,13.795308,1,1
906,7,13.687677,1,1
906,8,13.82546,1,1
906,9,13.732129,1,1
906,10,13.800397,1,1
906,11,13.61706,1,1
906,12,13.592367,1,1
906,13,13.687677,1,1
906,14,13.61706,1,1
906,15,13.61706,1,1
906,16,13.687677,1,1
906,17,13.664688,1,1
906,18,13.71015,1,1
906,19,13.687677,1,1
906,20,13.664688,1,1
906,21,14.240778,1,1
906,22,14.234221,1,1
909,1,12.736701,1,1
909,2,12.468437,1,1
909,3,12.388394,1,1
909,4,13.437174,1,1
909,5,12.301383,1,1
909,6,12.388394,1,1
909,7,13.184399,1,1
909,8,12.542545,1,1
909,9,12.100712,1,1
909,10,11.289782,1,1
909,11,12.644327,1,1
909,12,13.217673,1,1
909,13,13.426903,1,1
909,14,12.923912,1,1
909,15,13.514405,1,1
909,16,12.611538,1,1
909,17,13.458836,1,1
909,18,13.753635,1,1
909,19,13.946539,1,1
909,20,12.847926,1,1
909,21,14.518608,1,1
909,22,14.272936,1,1
915,11,13.142166,0,0
915,12,12.94801,0,0
915,13,13.854732,0,0
915,14,13.458836,0,0
915,15,14.414347,0,0
915,16,14.414347,0,0
915,17,14.279244,0,0
915,18,14.552674,0,0
915,19,14.180154,0,0
915,20,14.151983,0,0
915,21,14.966083,0,0
915,22,14.823468,0,0
916,5,11.695247,1,1
916,7,12.94801,1,1
916,8,12.100712,1,1
916,9,12.94801,1,1
916,10,12.89922,1,1
916,12,11.849398,1,1
916,17,10.596635,1,1
916,20,11.0021,1,1
918,11,13.815511,0,0
918,12,13.698977,0,0
918,13,13.732129,0,0
918,14,13.687677,0,0
918,15,14.220976,0,0
918,16,14.285514,0,0
918,17,14.467835,0,0
918,18,14.53335,0,0
918,19,14.310206,0,0
918,20,14.467835,0,0
918,21,14.862829,0,0
918,22,14.562199,0,0
919,9,14.440379,0,2
919,10,14.360158,0,2
919,11,13.081541,0,2
919,12,14.071702,0,2
919,13,13.7212,0,2
919,14,13.71015,0,2
919,15,9.9034872,0,2
919,16,14.030622,0,2
920,15,11.0021,1,1
920,17,12.676076,1,1
920,18,13.081541,1,1
920,19,12.611538,1,1
920,20,13.081541,1,1
920,21,13.161584,1,1
920,22,12.506177,1,1
923,15,15.963778,0,0
923,16,10.819778,0,0
923,17,16.021034,0,0
923,18,15.9479,0,0
923,19,16.031994,0,0
923,20,15.942551,0,0
923,21,16.435093,0,0
923,22,15.904284,0,0
924,3,11.289782,1,1
924,4,11.0021,1,1
924,5,11.289782,1,1
924,6,11.289782,1,1
924,7,11.289782,1,1
924,8,11.289782,1,1
924,9,11.289782,1,1
924,10,11.289782,1,1
924,11,11.289782,1,1
924,12,11.289782,1,1
924,13,11.512925,1,1
924,14,11.289782,1,1
924,15,11.512925,1,0
924,16,11.289782,1,0
924,17,11.512925,1,0
924,18,11.512925,1,0
924,20,13.081541,1,0
924,21,11.407565,1,0
924,22,10.714417,1,0
925,13,11.512925,1,0
925,15,12.206073,1,0
925,16,11.982929,1,0
925,17,11.695247,1,0
925,18,11.849398,1,0
925,19,12.100712,1,0
925,20,11.982929,1,0
925,21,12.611538,1,0
925,22,12.89922,1,0
926,15,10.596635,0,1
926,17,12.235631,0,1
926,18,11.156251,0,1
927,7,11.695247,0,0
927,9,12.206073,0,0
927,10,11.982929,0,0
927,11,13.235692,0,0
927,12,12.100712,0,0
927,13,13.61706,0,0
927,14,13.304685,0,0
927,15,12.138864,0,0
927,16,12.388394,0,0
927,20,11.695247,0,0
927,21,12.542545,0,0
927,22,12.676076,0,0
929,17,13.514405,0,1
929,18,13.61706,0,1
929,19,14.832912,0,1
929,20,13.541074,0,1
929,21,15.451591,0,1
929,22,15.440822,0,1
930,9,12.301383,1,0
930,10,14.644062,1,0
930,11,12.388394,1,0
930,12,12.301383,1,0
930,13,11.849398,1,0
930,14,12.206073,1,0
930,15,12.100712,1,0
930,16,11.982929,1,0
930,17,11.849398,1,0
930,18,11.849398,1,0
930,20,10.596635,1,0
930,21,13.5008,1,0
932,19,9.9034872,1,1
932,21,11.0021,1,1
932,22,11.0021,1,1
933,15,14.566927,0,1
933,16,14.247293,0,1
933,17,14.793837,0,1
933,18,14.84513,0,1
933,19,14.369395,0,1
933,20,14.73977,0,1
933,21,15.042223,0,1
933,22,14.585619,0,1
934,7,13.641157,1,1
934,8,13.541074,1,1
934,9,13.337475,1,1
934,10,13.795308,1,1
934,11,13.399995,1,2
934,12,13.161584,1,2
934,13,14.030622,1,2
934,14,14.180154,1,2
934,16,13.892471,1,2
934,19,12.468437,1,2
934,20,12.793859,1,2
934,21,13.277657,1,2
934,22,13.543571,1,2
938,17,11.0021,1,1
938,19,12.577636,1,1
938,20,12.847926,1,1
940,13,11.0021,1,1
940,14,11.982929,1,1
940,15,11.512925,1,0
940,16,11.512925,1,0
940,17,12.676076,1,0
940,18,12.206073,1,0
940,19,12.206073,1,0
940,20,11.849398,1,0
940,21,13.00583,1,0
940,22,13.199325,1,0
942,15,13.541074,0,0
942,16,11.0021,0,0
942,17,13.514405,0,0
942,18,13.458836,0,0
942,19,12.793859,0,0
942,20,13.270783,0,0
942,21,13.217673,0,0
942,22,12.154779,0,0
943,1,12.542545,0,2
943,2,12.468437,0,2
943,3,13.337475,0,2
943,4,12.847926,0,2
943,5,12.793859,0,2
943,6,13.081541,0,2
943,7,13.304685,0,2
943,8,12.676076,0,2
943,9,13.458836,0,2
943,10,13.592367,0,2
943,11,13.235692,0,2
943,12,13.304685,0,2
943,13,13.081541,0,2
943,14,12.99453,0,2
943,15,13.199325,0,2
943,16,13.270783,0,2
943,17,13.270783,0,2
943,18,13.161584,0,2
943,20,12.847926,0,2
944,19,11.289782,1,1
944,20,11.289782,1,1
944,21,11.982929,1,1
944,22,11.982929,1,1
946,15,13.217673,0,0
946,16,12.821259,0,0
946,17,13.199325,0,0
946,18,13.353476,0,0
946,20,13.567049,0,0
946,22,13.068963,0,0
947,15,12.100712,1,0
947,16,10.596635,1,0
947,17,12.100712,1,0
947,18,12.388394,1,0
947,19,12.63623,1,0
947,20,12.542545,1,0
947,21,11.704876,1,0
947,22,13.069823,1,0
949,17,9.6158056,0,1
949,18,9.6158056,0,1
949,19,11.982929,0,1
949,20,9.9034872,0,1
949,21,12.676076,0,1
949,22,12.676076,0,1
950,19,13.753635,0,0
950,20,12.611538,0,0
950,21,14.523546,0,0
950,22,14.523546,0,0
951,14,10.596635,1,0
951,15,13.081541,1,0
951,16,12.577636,1,0
951,17,13.487006,1,0
951,18,13.180633,1,0
951,19,13.180633,1,0
951,20,13.429848,1,0
951,21,13.038981,1,0
952,17,14.220976,1,1
952,18,14.151983,1,1
952,19,14.279244,1,1
952,20,14.325336,1,1
955,15,13.910821,0,1
955,16,13.795308,0,1
955,17,14.180154,0,1
955,18,14.10818,0,1
955,19,14.392124,0,1
955,20,14.285514,0,1
955,21,15.065413,0,1
955,22,13.369224,0,1
959,19,12.99453,0,1
959,20,12.468437,0,1
959,21,13.592367,0,1
959,22,13.795308,0,1
960,1,11.695247,1,0
960,2,12.542545,1,0
960,3,13.235692,1,0
960,4,13.122363,1,0
960,6,11.849398,1,0
962,19,10.596635,0,0
962,20,10.596635,0,0
962,21,9.9034872,0,0
963,19,14.220976,1,1
963,21,15.608935,1,1
963,22,15.858028,1,1
965,19,13.641157,1,0
965,21,14.661379,1,0
965,22,14.508657,1,0
966,11,12.736701,0,0
966,12,9.9034872,0,0
966,14,12.644327,0,0
966,15,13.038981,0,0
966,16,12.468437,0,0
966,17,11.849398,0,0
966,18,11.695247,0,0
966,20,11.849398,0,0
966,21,11.695247,0,0
966,22,10.308952,0,0
967,3,14.285514,0,0
967,4,13.774689,0,0
967,5,13.835313,0,0
967,6,13.981025,0,0
967,7,13.835313,0,0
967,8,13.732129,0,0
967,9,13.997832,0,0
967,10,14.030622,0,0
967,11,13.785051,0,0
967,12,13.981025,0,0
967,13,13.514405,0,0
967,14,13.687677,0,0
967,15,14.594835,0,0
967,16,14.498608,0,0
967,17,14.425276,0,0
967,18,14.599412,0,0
967,19,14.446782,0,0
967,20,14.369395,0,0
967,21,14.801328,0,0
967,22,14.848695,0,0
968,7,10.596635,1,0
968,9,13.514405,1,0
968,10,13.399995,1,0
968,11,14.425276,1,0
968,12,13.946539,1,0
968,13,14.715672,1,0
968,14,14.480773,1,0
968,15,13.629181,1,0
968,16,13.748302,1,0
968,17,13.054085,1,0
968,18,13.990304,1,0
968,19,14.380824,1,0
968,20,13.554146,1,0
968,21,15.258183,1,0
968,22,15.289101,1,0
969,1,11.156251,1,1
969,2,11.082143,1,1
969,3,11.156251,1,1
969,4,11.156251,1,1
969,5,11.156251,1,1
969,6,11.156251,1,1
969,7,11.77529,1,1
969,8,11.156251,1,1
971,17,12.301383,1,1
971,19,14.137594,1,1
971,20,14.425276,1,1
971,21,14.790071,1,1
971,22,14.852247,1,1
972,3,10.596635,0,1
972,4,11.0021,0,1
972,5,12.100712,0,1
972,6,12.89922,0,1
972,7,12.100712,0,1
972,8,11.695247,0,1
972,9,11.0021,0,1
972,10,11.289782,0,1
972,12,11.0021,0,1
974,1,11.380536,1,0
974,2,12.577636,1,0
974,3,13.253391,1,0
974,4,12.873133,1,0
974,5,12.89922,1,0
974,6,13.444447,1,0
974,7,13.429848,1,0
974,8,13.038981,1,0
974,9,11.982929,1,0
974,10,13.235692,1,0
974,11,12.847926,1,0
974,12,12.94801,1,0
974,13,12.676076,1,0
974,14,13.081541,1,0
974,15,12.847926,1,0
974,16,13.038981,1,0
974,17,13.142166,1,0
974,18,13.017003,1,0
974,19,13.122363,1,0
974,20,13.199325,1,0
974,21,13.676249,1,0
974,22,13.554146,1,0
976,17,14.022525,0,0
976,18,14.137594,0,0
976,19,13.892471,0,0
976,20,13.96393,0,0
976,21,14.834358,0,0
976,22,14.715672,0,0
977,15,10.596635,0,0
977,17,12.468437,0,0
977,18,12.542545,0,0
977,19,12.388394,0,0
977,20,12.573767,0,0
977,21,13.592367,0,0
977,22,13.217673,0,0
978,13,11.289782,1,1
978,14,11.0021,1,1
978,15,9.9034872,1,1
978,16,9.9034872,1,1
978,17,9.9034872,1,1
978,18,9.9034872,1,1
980,9,10.596635,0,0
980,10,11.289782,0,0
980,11,11.0021,0,1
980,12,10.596635,0,1
980,13,11.0021,0,1
980,14,11.0021,0,1
980,15,9.2103405,0,1
980,16,9.9034872,0,1
980,18,10.596635,0,1
980,19,10.596635,0,1
980,20,10.596635,0,1
980,21,9.9034872,0,1
984,15,11.849398,0,0
984,16,11.982929,0,0
984,17,12.301383,0,0
984,18,12.301383,0,0
984,19,12.468437,0,0
984,20,12.388394,0,0
984,21,13.321215,0,0
984,22,13.854732,0,0
985,11,13.253391,0,1
985,12,11.982929,0,1
985,13,13.161584,0,1
985,14,13.61706,0,1
985,16,13.774689,0,1
985,17,9.9034872,0,1
985,19,13.429848,0,1
985,20,13.664688,0,1
985,21,13.795308,0,1
985,22,11.512925,0,1
986,3,11.982929,0,0
986,4,11.0021,0,0
986,5,12.100712,0,0
986,6,11.982929,0,0
986,7,11.512925,0,0
986,8,11.289782,0,0
986,9,11.0021,0,0
986,10,11.289782,0,0
986,11,11.512925,0,0
986,12,11.289782,0,0
986,13,11.512925,0,0
986,14,11.849398,0,0
986,15,10.596635,0,0
986,17,11.156251,0,0
986,18,11.042922,0,0
986,19,11.0021,0,0
986,20,11.289782,0,0
986,21,11.156251,0,0
986,22,10.819778,0,0
988,19,14.457364,0,0
988,20,12.94801,0,0
988,21,12.644327,0,0
988,22,13.270783,0,0
989,17,10.596635,0,0
989,19,11.289782,0,0
989,20,11.0021,0,0
989,21,11.982929,0,0
989,22,10.308952,0,0
991,19,10.596635,1,0
991,20,10.596635,1,0
991,21,11.77529,1,0
991,22,11.289782,1,0
992,15,12.94801,0,2
992,16,12.89922,0,2
992,17,12.94801,0,2
992,18,13.038981,0,2
992,19,12.206073,0,2
992,20,12.301383,0,2
992,21,12.736701,0,2
992,22,12.847926,0,2
993,1,10.596635,1,0
993,2,10.126631,1,0
993,3,10.596635,1,0
993,4,11.289782,1,0
993,5,10.596635,1,0
993,6,10.596635,1,0
993,7,10.596635,1,0
993,8,10.596635,1,0
993,9,10.596635,1,0
993,10,10.596635,1,0
993,11,10.596635,1,0
993,12,11.289782,1,0
993,13,10.596635,1,0
993,14,10.596635,1,0
993,16,10.596635,1,0
996,7,12.506177,0,0
996,8,12.706848,0,0
996,10,12.468437,0,0
996,15,11.0021,0,0
997,1,11.695247,1,1
997,2,11.512925,1,1
997,3,12.100712,1,1
997,4,11.512925,1,1
997,5,11.512925,1,1
997,6,12.100712,1,1
997,7,11.512925,1,1
997,8,11.695247,1,1
997,9,12.206073,1,1
997,10,11.512925,1,1
997,11,11.289782,1,1
997,12,11.289782,1,1
997,13,11.289782,1,1
997,14,11.289782,1,1
997,15,11.289782,1,1
997,16,11.289782,1,1
997,17,11.0021,1,1
997,18,11.289782,1,1
997,19,11.849398,1,1
997,20,11.982929,1,1
997,21,12.598115,1,1
997,22,12.598115,1,1
999,11,13.038981,1,0
999,12,11.512925,1,0
999,13,13.527828,1,0
999,14,13.304685,1,0
999,15,13.795308,1,0
999,16,13.664688,1,0
999,17,13.122363,1,0
999,18,13.972514,1,0
1000,15,14.077875,0,2
1000,16,12.736701,0,2
1000,18,14.403297,0,2
1001,11,13.711822,0,0
1001,12,13.569796,0,0
1001,13,13.549721,0,0
1001,14,13.452532,0,0
1001,15,13.515216,0,0
1001,16,13.471046,0,0
1001,18,13.632189,0,0
1003,7,9.9034872,1,0
1003,11,12.89922,1,0
1003,12,12.763972,1,0
1005,19,11.0021,0,0
1005,21,12.100712,0,0
1005,22,9.2103405,0,0
1007,15,9.9034872,0,1
1007,17,9.9034872,0,1
1007,18,9.9034872,0,1
1007,19,11.0021,0,0
1007,20,10.596635,0,0
1007,21,11.982929,0,0
1007,22,12.100712,0,0
1008,19,11.0021,1,0
1008,21,11.0021,1,0
1008,22,12.542545,1,0
1009,11,12.611538,1,1
1009,12,11.849398,1,1
1009,13,12.587928,1,1
1009,14,12.388394,1,1
1009,15,12.388394,1,1
1009,16,12.676076,1,1
1009,17,12.736701,1,1
1009,18,12.542545,1,1
1009,19,14.166167,1,1
1009,20,13.399995,1,1
1009,21,14.914123,1,1
1009,22,15.13993,1,1
1010,3,14.457364,0,0
1010,4,11.982929,0,0
1010,5,14.030622,0,0
1010,6,14.771022,0,0
1010,7,14.873301,0,0
1010,8,14.699278,0,0
1010,9,14.467835,0,0
1010,10,14.674172,0,0
1010,11,13.997832,0,0
1010,12,13.892471,0,0
1010,13,14.346139,0,0
1010,14,14.151983,0,0
1010,15,14.207553,0,0
1010,16,14.077875,0,0
1010,17,13.997832,0,0
1010,18,14.322329,0,0
1010,19,14.613018,0,0
1010,20,14.380824,0,0
1010,21,15.006398,0,0
1010,22,14.808763,0,0
1011,13,12.468437,0,0
1011,15,13.142166,0,0
1011,16,12.977338,0,0
1011,17,12.345835,0,0
1011,18,12.506177,0,0
1011,19,12.100712,0,0
1011,20,12.206073,0,0
1011,21,12.793859,0,0
1011,22,12.449018,0,0
1014,11,13.71015,0,0
1014,12,12.100712,0,0
1014,14,13.487006,0,0
1015,19,9.9034872,1,0
1015,21,10.596635,1,0
1015,22,9.2103405,1,0
1016,15,11.695247,0,0
1016,16,11.0021,0,0
1016,17,11.849398,0,0
1016,18,13.199325,0,0
1016,19,12.736701,0,0
1016,20,12.736701,0,0
1016,21,12.542545,0,0
1016,22,11.156251,0,0
1017,15,12.847926,0,0
1017,16,12.676076,0,0
1017,18,11.512925,0,0
1018,1,9.9034872,0,1
1018,2,11.0021,0,1
1018,3,9.9034872,0,1
1018,4,11.512925,0,1
1018,5,9.9034872,0,1
1018,7,10.596635,0,1
1018,8,11.0021,0,1
1018,10,10.596635,0,1
1018,12,9.9034872,0,1
1018,13,11.695247,0,1
1018,14,11.289782,0,1
1018,15,11.695247,0,1
1018,16,11.982929,0,1
1018,17,12.100712,0,1
1018,18,12.468437,0,1
1018,20,11.512925,0,1
1018,21,9.9034872,0,1
1018,22,12.75852,0,1
1019,19,12.301383,1,0
1019,21,13.883169,1,0
1019,22,13.845069,1,0
1020,9,13.487006,1,1
1020,10,13.337475,1,1
1020,12,12.94801,1,1
1021,3,14.617512,0,0
1021,4,14.594835,0,0
1021,5,14.682611,0,0
1021,6,15.684231,0,0
1021,7,14.10818,0,0
1021,8,14.166167,0,0
1021,9,13.199325,0,0
1021,10,13.038981,0,0
1021,11,13.845069,0,0
1021,12,13.514405,0,0
1021,13,13.965653,0,0
1021,14,14.06237,0,0
1021,15,14.214287,0,0
1021,16,13.998665,0,0
1021,17,14.220976,0,0
1021,18,14.014361,0,0
1022,13,12.100712,0,1
1022,14,11.982929,0,1
1022,15,12.043553,0,1
1022,16,12.301383,0,1
1022,18,9.9034872,0,1
1023,1,11.512925,0,0
1023,2,11.407565,0,0
1023,3,11.695247,0,0
1023,4,11.695247,0,0
1023,5,11.695247,0,0
1023,6,11.849398,0,0
1023,7,10.596635,0,0
1023,8,11.982929,0,0
1023,9,11.849398,0,0
1023,10,12.100712,0,0
1023,11,11.982929,0,0
1023,12,11.982929,0,0
1023,13,11.695247,0,0
1023,14,11.695247,0,0
1023,15,11.512925,0,0
1023,16,11.512925,0,0
1023,17,11.289782,0,0
1023,18,11.512925,0,0
1023,19,11.695247,0,0
1023,20,11.289782,0,0
1023,21,12.301383,0,0
1023,22,10.308952,0,0
1026,7,13.429848,0,0
1026,8,13.399995,0,0
1026,9,13.514405,0,0
1026,10,13.399995,0,0
1028,19,14.414347,0,0
1028,20,14.166167,0,0
1028,21,15.096444,0,0
1028,22,15.181602,0,0
1031,15,14.151983,0,0
1031,17,14.046622,0,0
1031,18,14.322329,0,0
1031,19,13.815511,0,0
1031,20,14.10818,0,0
1031,21,14.297936,0,0
1031,22,14.639686,0,0
1032,17,13.199325,0,0
1032,18,12.542545,0,0
1032,20,13.840203,0,0
1033,17,11.482467,0,1
1033,19,11.91839,0,0
1033,20,11.77529,0,0
1033,21,12.793859,0,0
1033,22,12.206073,0,0
1037,19,15.13993,1,1
1037,20,15.121137,1,1
1037,21,15.363073,1,1
1037,22,14.115615,1,1
1038,11,11.982929,1,1
1038,12,11.0021,1,1
1038,13,13.369224,1,1
1038,14,12.574182,1,1
1038,15,12.959845,1,0
1038,16,12.647548,1,0
1038,17,13.142166,1,0
1038,18,12.721886,1,0
1038,19,12.847926,1,0
1038,20,13.641157,1,0
1038,21,13.629181,1,0
1038,22,13.687677,1,0
1039,19,12.910407,1,1
1039,20,11.967181,1,1
1039,21,13.438633,1,1
1039,22,12.988832,1,1
1041,15,13.579788,0,0
1041,16,13.235692,0,0
1041,17,13.687677,0,0
1041,18,13.527828,0,0
1041,19,14.603968,0,0
1041,20,13.641157,0,0
1041,21,14.920768,0,0
1041,22,15.129234,0,0
1042,3,13.541074,0,0
1042,4,13.71015,0,0
1042,5,13.270783,0,0
1042,6,14.030622,0,0
1042,7,13.61706,0,0
1042,8,13.873779,0,0
1042,9,12.611538,0,0
1042,10,13.487006,0,0
1042,11,15.46417,0,0
1042,12,15.569914,0,0
1042,13,15.062543,0,0
1042,14,15.636828,0,0
1042,15,15.236206,0,0
1042,16,15.483217,0,0
1042,17,14.285514,0,0
1042,18,15.134596,0,0
1042,19,13.774689,0,0
1042,20,14.137594,0,0
1042,21,14.030622,0,0
1042,22,13.592367,0,0
1045,3,11.695247,1,0
1045,4,11.512925,1,0
1045,5,11.982929,1,0
1045,6,11.982929,1,0
1045,7,12.100712,1,0
1045,8,11.982929,1,0
1045,9,12.100712,1,0
1045,10,12.100712,1,0
1045,11,12.206073,1,0
1045,12,12.100712,1,0
1045,13,12.206073,1,0
1045,14,10.596635,1,0
1047,17,14.207553,0,1
1047,19,14.279244,0,0
1047,20,14.325336,0,0
1047,21,13.081541,0,0
1047,22,13.854732,0,0
1049,11,9.9034872,1,0
1049,14,11.289782,1,0
1049,19,13.664688,1,0
1049,21,14.467835,1,0
1049,22,14.467835,1,0
1053,13,12.99453,0,0
1053,15,13.592367,0,0
1053,16,13.199325,0,0
1053,17,11.289782,0,0
1053,18,12.388394,0,0
1053,19,11.289782,0,0
1053,20,11.289782,0,0
1053,21,12.99453,0,0
1053,22,11.849398,0,0
1054,19,14.191117,1,0
1054,20,14.623306,1,0
1054,21,15.312094,1,0
1056,19,15.045151,0,0
1056,20,14.457364,0,0
1056,21,15.911072,0,0
1056,22,16.0466,0,0
1057,11,11.982929,0,1
1057,13,11.849398,0,1
1057,14,11.695247,0,1
1057,16,11.695247,0,0
1058,1,12.97154,1,0
1058,2,13.122363,1,0
1058,4,12.94801,1,0
1058,5,13.038981,1,0
1058,7,13.038981,1,0
1058,9,12.542545,1,0
1058,10,12.542545,1,0
1058,11,12.468437,1,0
1058,12,12.468437,1,0
1058,13,13.038981,1,0
1058,14,11.512925,1,0
1058,15,12.847926,1,0
1058,16,13.369224,1,0
1061,17,12.847926,0,0
1061,18,12.100712,0,0
1061,19,13.399995,0,0
1061,20,13.399995,0,0
1061,21,13.883169,0,0
1061,22,13.676249,0,0
1064,3,12.301383,1,0
1064,4,10.596635,1,0
1064,5,12.99453,1,0
1064,6,13.161584,1,0
1064,7,13.270783,1,0
1064,8,13.270783,1,0
1064,9,13.592367,1,0
1064,11,13.399995,1,0
1064,12,13.353476,1,0
1064,13,13.487006,1,0
1064,14,13.541074,1,0
1064,15,13.687677,1,0
1064,16,13.698977,1,0
1064,17,13.458836,1,0
1064,18,12.923912,1,0
1064,19,14.085538,1,0
1064,20,13.487006,1,0
1064,21,14.513645,1,0
1064,22,14.467835,1,0
1067,7,11.982929,1,1
1067,8,11.695247,1,1
1067,9,11.982929,1,1
1067,10,11.849398,1,1
1067,11,12.100712,1,1
1067,12,11.695247,1,1
1067,13,11.982929,1,1
1067,14,11.982929,1,1
1067,15,12.542545,1,1
1067,16,12.100712,1,1
1067,17,12.89922,1,1
1067,18,12.89922,1,1
1067,19,12.388394,1,1
1067,20,12.611538,1,1
1067,21,13.081541,1,1
1067,22,13.458836,1,1
1069,1,11.289782,1,1
1069,2,11.289782,1,1
1069,3,11.0021,1,1
1069,4,11.289782,1,1
1069,5,10.596635,1,1
1069,6,11.0021,1,1
1069,7,11.512925,1,1
1069,8,11.289782,1,1
1069,9,11.289782,1,1
1069,10,11.156251,1,1
1069,12,11.0021,1,1
1069,13,11.289782,1,1
1069,14,11.0021,1,1
1069,15,11.289782,1,1
1069,16,11.289782,1,1
1069,17,11.0021,1,1
1069,18,11.289782,1,1
1069,19,11.0021,1,1
1069,20,11.512925,1,1
1069,21,12.100712,1,1
1069,22,11.849398,1,1
1070,13,13.732129,0,0
1070,14,12.676076,0,0
1070,15,13.910821,0,0
1070,16,14.10818,0,0
1070,18,12.89922,0,0
1072,13,11.0021,0,1
1072,14,11.0021,0,1
