consumer_id,income,age,house_price,unemployment_rate,urban_dummy,revenue
1023,5,41.014725,53.11945,.99831086,1,721.41077
1024,5,41.68874,53.062473,.98882169,1,432.18985
1025,5,34.14539,52.425133,.99582833,1,581.24127
1026,7.820436,40.507698,78.322937,.98130143,0,577.86523
1027,11.097158,33.380672,113.07194,.9748897,1,450.51804
1028,5,38.841984,54.760899,.99884838,1,378.81671
1029,5,41.000725,59.973225,.99407685,1,622.24548
1030,263,43.1772,2635.5225,.051715557,0,938.77197
1031,67.064758,40.007149,673.00061,.77120352,1,650.03552
1032,18.229921,41.260475,217.54877,.94673598,0,603.02551
1033,5,42.32935,55.781982,.99710441,1,696.18671
1034,5,39.96043,110.62329,.99764907,1,840.20868
1035,5,36.054951,52.080082,.99406165,0,410.55792
1036,5,47.869473,63.140366,.99905658,0,531.68652
1037,5,42.034103,53.906815,.9977293,1,406.85532
1038,5,36.70372,57.565498,.99692595,1,719.67822
1039,5,42.012089,51.940243,.99712414,1,518.94135
1040,6.2675638,41.471676,66.547409,.99294764,1,510.82227
1041,5,38.186337,52.035191,.99286306,0,420.38867
1042,35.356056,38.516006,363.83112,.88887447,1,780.65106
1043,5,33.334335,54.171341,.99012965,1,482.68805
1044,5,36.296383,259.94962,.99660414,0,548.49878
1045,5,34.00061,50.887554,.99830788,0,676.32434
1046,5,44.728081,51.765488,.99350321,0,651.11792
1047,57.470726,40.144154,579.79224,.80703282,1,580.61371
1048,5,37.131752,56.406509,.98955214,0,403.63388
1049,31.888971,44.807343,320.18179,.89991027,0,645.25043
1050,29.251757,38.388161,296.14642,.90599561,1,597.07324
1051,5,40.910671,53.334202,.98414141,1,433.12875
1052,5,46.296646,63.125664,.9995442,1,487.58899
1053,5,43.218258,52.684978,.99881274,1,698.74561
1054,9.9896698,39.000317,111.09416,.97513062,0,344.73376
1055,5,40.569267,50.059521,.99381411,1,606.21344
1056,5,45.236103,1158.2815,.99706805,0,304.60739
1057,5,36.815456,59.215168,.99670821,1,534.21564
1058,5,34.911819,50.038464,.99400401,0,394.55002
1059,25.407726,41.751263,259.96371,.92427707,1,346.75104
1060,5.993557,41.86417,62.328636,.9877457,1,501.01514
1061,30.63027,39.323101,308.97629,.90547127,1,531.29913
1062,5,39.443203,53.065521,.9969362,0,611.95227
1063,88.127533,39.969048,881.28107,.68980056,0,506.12103
1064,5,43.379749,50.501392,.99634576,1,536.88263
1065,5,37.537342,52.150604,.99766403,0,502.88812
1066,22.633352,40.072689,227.33667,.91961026,1,264.30652
1067,22.706751,38.145779,230.93117,.92881626,1,517.10785
1068,9.8546267,37.152893,98.577118,.95041782,1,556.53705
1069,5,38.795986,50.372952,.99845517,1,606.46857
1070,5,35.727413,54.69796,.98155814,1,657.31372
1071,5.6206236,41.612255,56.472252,.9921295,1,483.69272
1072,5,36.873917,52.600807,.97574604,1,595.44159
1073,10.027407,41.28075,100.68172,.97101223,0,503.89841
1074,5,45.8353,58.044334,.99591619,1,584.27014
1075,5,39.516941,64.331726,.99079978,1,592.08862
1076,74.986557,40.547825,752.63727,.74069697,1,619.25189
1077,5,41.492485,58.969276,.99256521,1,493.00342
1078,5,41.473175,63.872124,.9977963,1,537.38586
1079,5,36.548763,73.807373,.99809426,0,313.92072
1080,5,54.724354,64.061134,.99043947,1,755.92566
1081,5,40.724018,50.621243,.99067789,1,371.86826
1082,5,48.096817,50.950378,.99811631,1,379.5748
1083,5,44.401379,59.245907,.99205434,0,572.42236
1084,99.356049,45.049004,994.65515,.65227878,0,570.38098
1085,80.566307,45.168266,806.76624,.71432734,1,849.21088
1086,5,38.838448,91.372253,.99774414,1,501.1474
1087,5,44.373058,55.133797,.9958241,1,360.71054
1088,5,40.381149,58.320957,.99977893,1,644.05701
1089,11.852057,40.864853,118.77113,.97385007,0,718.96716
1090,33.132969,37.18322,334.64633,.89108557,1,706.52472
1091,8.9421577,45.732857,100.27934,.98443645,1,502.67584
1092,5,46.624565,56.607178,.99714524,1,400.31247
1093,5,38.91782,57.752808,.9968127,0,465.05365
1094,6.0632105,32.767143,64.382118,.99226439,1,481.05862
1095,5,37.128708,50.571598,.99708843,1,420.276
1096,263,46.402302,2688.7935,.055026956,1,948.3158
1097,23.202253,41.691746,235.39674,.92056686,0,510.11429
1098,5,36.068729,69.789352,.9986456,1,404.85492
1099,5,41.039726,50.436497,.9991551,1,621.94385
1100,20.914396,35.154099,214.13397,.93051565,0,523.68628
1101,5,45.633018,53.7896,.99417561,1,557.35266
1102,11.793097,48.256886,189.39571,.97113985,1,563.07635
1103,5,47.986046,55.165741,.99959004,1,548.28168
1104,5,40.567528,97.14473,.99749506,1,614.56903
1105,5,43.544731,50.145638,.99670404,0,619.13208
1106,5,41.733532,50.065868,.99973202,1,477.49274
1107,15.119456,39.574623,151.79607,.96156132,1,597.61816
1108,8.7801819,37.472904,88.457855,.98375207,1,545.43042
1109,5,39.77441,51.702454,.99876368,1,592.9292
1110,102.14304,38.848244,1022.2774,.64111072,1,655.68048
1111,5,34.784893,186.96054,.99265206,0,531.04602
1112,5,45.245598,51.026886,.99694145,0,559.76306
1113,5,38.790054,58.327076,.99679536,0,549.41174
1114,16.553335,44.144142,166.85437,.95476818,1,582.85303
1115,26.722292,42.770302,268.34689,.91164815,1,475.67099
1116,5,41.838432,52.898769,.9944725,0,522.25525
1117,5,37.668331,52.221493,.9917509,0,555.53497
1118,5,41.613377,83.508621,.99668616,1,648.92755
1119,7.0530133,45.504307,82.437073,.98277563,1,623.41937
1120,5,41.320347,52.929962,.99821407,1,428.07599
1121,5,30.986275,51.907948,.99232912,1,601.74933
1122,5,38.917805,68.848289,.99498951,1,646.18262
1123,8.0979586,34.634796,81.237114,.973647,1,443.72644
1124,49.919506,37.550133,501.54086,.83347178,0,471.18839
1125,5,41.689007,78.583206,.99807853,1,630.1908
1126,5,33.812962,53.378601,.98973954,1,471.09528
1127,5,36.650826,80.183403,.99892634,1,491.34122
1128,5.6323543,38.083084,73.397423,.99442023,1,388.51984
1129,10.349028,44.14249,103.62041,.97734582,0,361.02182
1130,10.258872,48.535782,113.78246,.98033631,0,565.82959
1131,5.9899364,40.410931,61.174213,.97699565,1,463.85321
1132,5,30.802111,56.187782,.99610853,1,395.46136
1133,6.3330064,39.112892,73.644531,.98234594,1,472.98239
1134,5,40.18259,50.199963,.99864256,0,613.60974
1135,5,40.914841,50.059689,.99838287,0,478.91782
1136,5,43.369358,50.417442,.99756122,0,505.58316
1137,5,40.632339,50.60923,.99612164,1,449.17542
1138,13.570117,43.363064,137.51558,.96426129,0,415.48486
1139,5,45.2519,58.213757,.99912596,1,532.48846
1140,5,42.33744,87.201187,.99781847,1,568.34912
1141,5,37.370956,50.033447,.99877733,1,630.21228
1142,7.7480531,40.871555,77.603691,.97260612,1,650.54523
1143,5,38.634739,50.599289,.99479496,0,579.04608
1144,5,43.58149,101.27269,.9994024,1,609.96521
1145,8.0329914,38.594696,82.148712,.98846674,0,558.00513
1146,23.627392,40.170128,236.91089,.92916524,1,589.29309
1147,192.74413,33.868916,1928.0673,.30362904,0,705.51855
1148,5,34.945492,50.978855,.99827087,1,578.24182
1149,5,45.402927,301.75235,.99862576,1,474.1842
1150,5,37.62962,84.679314,.9943518,1,510.57181
1151,5,40.939697,50.39735,.996167,1,355.7323
1152,162.94766,39.426033,1629.6158,.41753599,1,732.87848
1153,5,39.563976,59.408932,1,1,199.51097
1154,10.268089,43.803211,113.03423,.97980326,1,566.79626
1155,5,43.545357,52.561317,.99761933,0,649.1781
1156,8.8273392,34.377975,100.84666,.98515815,1,537.64502
1157,5,43.884022,52.270649,.99453467,0,475.97101
1158,39.074631,37.962341,393.92572,.87424833,1,739.31274
1159,5,46.788181,52.554413,.99517888,1,511.95639
1160,5,41.993816,52.716087,.99669641,0,436.116
1161,5,45.551113,52.10722,.99781084,1,482.58054
1162,5,40.106281,53.965729,.99916029,1,509.62006
1163,5,30.111948,59.452541,.98907936,1,595.24249
1164,5,38.792645,50.182262,.99526417,1,477.16385
1165,15.039456,46.856892,153.38898,.96065843,1,429.33832
1166,5,37.886292,51.693436,.99890929,1,585.42969
1167,5,41.220833,51.021168,.9908005,1,537.79382
1168,5,34.951351,61.025204,.98760587,1,492.18805
1169,5,36.912487,53.80875,.99597943,0,510.46918
1170,5,33.720543,117.35719,.99795145,1,593.01575
1171,5,35.613613,83.528778,.99848968,0,527.60138
1172,5,44.538139,51.455711,.99796712,1,467.48386
1173,5,40.493412,50.502853,.99927723,1,581.09851
1174,51.066956,44.359047,525.16864,.82947606,1,703.26331
1175,5,46.514999,50.117588,.99486315,1,607.22638
1176,16.094069,35.144161,161.42097,.95817548,1,442.3103
1177,5,46.216129,55.697422,.99486679,1,584.50476
1178,5,45.53043,51.940071,.99551064,1,384.58813
1179,5.8680816,37.823494,64.919121,.99249059,0,469.4234
1180,5,40.784786,169.95517,.99489588,1,487.08255
1181,5,40.738995,52.218536,.99706668,0,381.12384
1182,53.14967,39.361244,531.72314,.82006747,1,543.78485
1183,5,44.614243,52.846806,.99648041,1,395.29443
1184,5,40.234131,54.395088,.98548383,1,509.32889
1185,5,39.183224,66.359238,.98437309,1,399.62335
1186,5,37.726578,113.74014,.99561864,1,556.09784
1187,5,40.253864,50.32053,.9995088,1,402.89938
1188,6.267776,37.954617,64.473396,.99193972,1,413.61276
1189,5.3436093,39.031811,71.124924,.9968366,0,556.82843
1190,34.920021,41.145912,390.9202,.88819313,0,645.28894
1191,5,49.798553,57.602428,.99389768,0,434.60425
1192,5,44.049702,50.531631,.98385096,1,210.95569
1193,5.2739458,43.361366,178.00601,.99286604,1,496.06354
1194,9.9192896,38.939419,122.68393,.9806307,1,214.05641
1195,5,40.296169,54.369209,.99213582,1,465.88251
1196,5,38.325134,52.667896,.99662077,0,441.89844
1197,5,36.237644,50.280888,.99635124,1,581.1073
1198,5,46.150848,51.170525,.99285364,1,201.61339
1199,85.305367,36.175602,853.2149,.69864118,0,460.8873
1200,5,33.814888,65.3815,.99408853,1,636.25378
1201,5,43.754105,55.882641,.99490631,0,449.01376
1202,11.990501,34.043938,128.76912,.96992385,0,370.04236
1203,5,42.041534,50.037182,.9953593,0,595.78943
1204,5,39.928585,52.369728,.99365628,1,520.70654
1205,5,41.595661,50.533638,.99741447,0,572.71381
1206,5,36.847862,53.180595,.9982475,1,513.96881
1207,61.868961,44.96973,619.97534,.79130071,1,607.53729
1208,5,42.321308,50.52029,.99866509,1,523.99707
1209,35.423912,44.990013,378.30066,.87895173,1,623.07532
1210,5,35.797829,58.03442,.99592137,1,722.08557
1211,31.036976,37.048061,321.41193,.90330553,1,586.55884
1212,5.4916492,37.644634,86.929039,.99608177,1,568.80817
1213,7.5298624,37.665596,75.65947,.98954701,1,368.61633
1214,15.330142,36.169624,159.12662,.92830652,0,564.5058
1215,5.757504,38.2094,59.022373,.98930347,0,359.54428
1216,88.299622,37.4907,886.80701,.67620724,1,698.85583
1217,30.423672,38.29586,306.04199,.90358305,1,740.44458
1218,72.886795,41.287407,729.59711,.74460828,0,518.08105
1219,5,42.973419,50.547897,.99642438,0,464.28973
1220,5,45.283314,53.551952,.99623889,1,588.10443
1221,5,39.898182,50.389072,.99910939,0,554.1507
1222,5,45.466629,51.844856,.9991461,0,300.17981
1223,5,38.834976,82.496658,.9942705,0,542.79663
1224,22.028229,31.942944,241.90404,.93628889,1,590.06299
1225,5.2234683,42.605785,52.271328,.99809897,0,710.42847
1226,5,41.153889,104.20041,.99189186,1,540.23322
1227,10.508245,33.984131,206.85229,.97723651,1,565.98535
1228,6.3402514,41.038837,64.774216,.99343157,1,532.38379
1229,5,40.21188,50.665684,.99131256,1,501.66232
1230,5,35.841064,51.9757,.99393976,1,627.0799
1231,5,39.731514,50.959126,.99771911,1,492.62112
1232,5,41.926003,51.645123,.99751461,1,597.00543
1233,5,42.992279,77.441689,.99675107,0,313.99649
1234,77.053909,30.551256,770.95648,.73151553,1,651.78741
1235,156.49548,48.771782,1567.7273,.43385062,0,840.03156
1236,5,44.058819,63.998268,.99002498,1,493.46149
1237,263,43.483284,2631.8965,.045890566,1,898.20044
1238,10.164638,38.235348,103.22862,.97727263,1,668.0437
1239,5,44.218567,50.798569,.999677,1,432.07556
1240,5,42.372112,58.964005,.99866533,1,458.40594
1241,5,35.974506,51.036808,.99797124,1,683.26074
1242,5,42.914787,56.653549,.9940545,1,553.22937
1243,24.198732,35.098438,250.41234,.92261428,1,546.6347
1244,5.4969568,40.493748,56.194721,.98514366,1,456.45023
1245,5,33.847065,57.434353,.99807429,1,416.89828
1246,5,50.060955,51.443207,.99806666,0,569.77563
1247,13.78289,41.669571,144.23479,.96025777,0,451.26605
1248,5,36.493538,79.021576,.99457663,1,586.42767
1249,5,45.199551,52.047195,.99862027,1,604.09607
1250,11.043909,38.624569,111.84668,.97552997,1,267.06219
1251,5,41.481697,52.052883,.99790609,0,478.19131
1252,5,41.75412,51.999317,.98928577,1,539.63104
1253,5,36.414146,50.91769,.99857652,1,655.02637
1254,5,46.187748,69.911903,.99619013,1,630.68353
1255,5,33.947632,50.268482,.99839151,1,416.33408
1256,8.3860798,39.525162,103.65707,.98675674,0,392.15836
1257,9.955843,32.928082,107.42516,.97749698,1,533.02673
1258,5,38.763016,75.081451,.99834144,1,512.88574
1259,11.776908,45.411942,129.42451,.97259063,1,517.17126
1260,5,38.916313,128.39604,.99866802,1,586.87164
1261,5,36.398102,62.871441,.99844629,1,433.12738
1262,5,43.428871,51.031502,.99855578,1,581.65039
1263,6.0682468,43.908409,61.131863,.99293649,0,577.21246
1264,42.238773,34.372158,671.32446,.86244911,1,534.63733
1265,11.429326,44.997753,210.16846,.9752422,1,576.77197
1266,5,38.948292,50.140713,.99882734,0,606.32092
1267,10.085051,39.675682,101.5197,.97581774,1,685.63098
1268,5,46.741493,94.097595,.99728233,1,483.82681
1269,5,42.415234,54.182205,.99667728,1,545.11444
1270,5,35.096447,85.06855,.99553967,1,436.86594
1271,5,38.04063,50.668419,.99925309,1,404.40244
1272,11.796121,37.235222,118.34289,.97098827,0,475.4393
1273,5,38.159473,174.40558,.99684918,1,480.90784
1274,5.1332726,38.946888,59.763371,.99324352,0,538.89374
1275,5,33.566719,62.687805,.9983384,1,492.35004
1276,11.0698,43.976105,119.98732,.96957535,1,549.45288
1277,263,38.55975,2632.5332,.047157634,0,891.11743
1278,5,42.911938,50.048973,.99103284,1,650.80591
1279,5,41.319389,73.102318,.99397248,1,631.1521
1280,7.1894398,40.069588,181.12146,.98924875,1,673.16925
1281,5,42.522472,53.399517,.99902022,1,607.02405
1282,5.8311911,47.48629,66.489914,.9921757,1,556.00836
1283,5,37.113571,51.81501,.99078679,1,506.73166
1284,5,35.079796,115.96684,.99104542,0,324.18964
1285,5,34.217846,59.587597,.98458135,0,634.46759
1286,9.0938473,38.173992,91.943924,.98320383,0,541.78705
1287,5,39.339943,51.919407,.99711245,1,501.55066
1288,72.120491,39.290279,723.06464,.75421107,1,689.87732
1289,63.181381,36.910954,644.64307,.78489256,0,499.48615
1290,5,39.138405,50.032276,.99907976,1,497.08826
1291,5,33.427959,53.020977,.99730968,1,592.60284
1292,90.639343,37.601051,908.74146,.65553051,0,700.35767
1293,5,32.868896,100.35797,.99250001,1,469.63882
1294,8.690609,42.036495,122.70802,.97952348,1,446.09195
1295,5,37.881302,74.13298,.99353957,1,564.03741
1296,5,42.169037,92.613945,.99859995,0,563.43146
1297,5,49.416298,149.81528,.99917388,0,556.0105
1298,5,44.271309,50.497189,.99621952,1,839.0697
1299,10.228325,42.367748,103.68951,.97923553,1,534.711
1300,8.3290148,41.435253,84.154816,.98683602,1,400.58142
1301,58.073814,38.561523,582.92584,.79394072,1,451.5383
1302,8.397788,40.114952,84.340759,.9855836,1,469.09949
1303,5,36.821308,50.478455,.99383616,1,334.41672
1304,5,45.947048,51.080826,.98847282,0,496.5882
1305,5,42.939003,250.0172,.99872833,0,699.05853
1306,5,40.649445,51.571701,.99806499,1,482.75211
1307,5,38.876434,50.452412,.99540699,1,520.08368
1308,15.471699,41.906174,239.9061,.95230478,1,491.83881
1309,5,38.118256,80.637344,.99307501,0,386.81625
1310,5,41.991375,53.290524,.99489963,0,517.50208
1311,7.0972142,41.680973,72.154755,.98636687,1,494.77325
1312,23.546097,41.802616,238.54787,.92586726,1,429.89749
1313,21.491751,42.272564,215.03575,.93762654,0,375.49661
1314,5,47.493382,51.020313,.99576235,0,472.77252
1315,5,44.279514,51.238529,.99938327,1,388.66513
1316,5,40.233845,97.257889,.98816085,0,636.50098
1317,5,39.253761,61.460594,.9984079,0,634.19556
1318,10.281316,37.675179,108.64017,.97954065,0,542.20398
1319,5,40.819649,54.99234,.99017245,1,521.33289
1320,5,37.387344,53.543335,.97582442,1,528.25745
1321,8.796382,38.336857,258.6655,.98077768,1,581.02271
1322,35.641899,36.691544,356.4787,.8865943,0,365.52905
1323,5,44.46983,99.189255,.93891382,1,703.8595
1324,5,40.516644,51.803486,.99404377,1,500.99374
1325,12.594525,37.406544,129.16122,.96386242,0,375.44824
1326,263,33.21199,2633.8535,.049647104,1,802.92877
1327,5,47.465775,61.024933,.99290645,1,485.4863
1328,5,42.062,66.450043,.99470115,1,639.05548
1329,5,37.220917,52.674377,.98594588,1,485.31412
1330,5,42.538261,52.467781,.99703896,1,563.95435
1331,5,37.732029,52.057705,.99792862,0,512.38782
1332,70.509308,43.062836,713.46405,.7594766,0,627.43066
1333,12.934422,39.402237,148.18498,.96518415,1,478.46835
1334,5,40.990234,51.206547,.99956268,0,410.27115
1335,102.01768,37.455296,1022.191,.64418197,1,450.68732
1336,87.946686,36.787186,902.14471,.68816847,1,503.48849
1337,17.502546,37.784283,176.93117,.95302904,1,447.26016
1338,5,40.245468,54.595818,.99727297,1,545.82666
1339,30.61804,42.040718,374.37906,.90266925,1,567.74664
1340,42.058495,37.130135,421.57108,.85932314,1,531.97223
1341,5,33.579136,57.224209,.99493659,1,613.26526
1342,5,45.68795,84.472298,.99692738,1,478.26062
1343,29.554365,42.199574,295.64944,.87262774,0,502.76404
1344,5,43.600063,51.098335,.99584204,1,409.00766
1345,23.606434,37.479073,257.43814,.93009669,0,698.43457
1346,5,35.958866,50.216061,.99910212,1,652.50995
1347,5,38.353649,54.438305,.99854237,1,584.30139
1348,5,40.886158,56.657139,.98533082,0,381.35568
1349,5,44.559616,59.161819,.99357826,1,597.69006
1350,5,38.976086,173.50589,.99898136,1,412.88379
1351,5,47.63282,50.25058,.99383789,0,516.64722
1352,5,41.422207,50.321926,.98764253,0,325.6994
1353,5,39.134895,71.263023,.99133784,0,531.59833
1354,5,41.623707,88.218414,.99829733,1,658.49268
1355,5,39.725166,52.151531,.99716371,1,608.95422
1356,5,41.803898,126.93816,.99716991,0,420.49185
1357,5,34.449116,50.824276,.99757969,1,557.05042
1358,6.5870175,37.085247,66.374535,.9936288,0,537.38873
1359,5,33.914955,50.023705,.99846828,1,407.99344
1360,14.274128,36.233734,143.05592,.9463743,1,593.91827
1361,5,34.060261,50.01796,.99811387,0,435.38647
1362,5,37.743351,53.496956,.99977934,0,429.03931
1363,9.0443478,38.233276,93.381256,.98396367,1,582.54279
1364,5,41.195923,51.84684,.9948051,0,449.08438
1365,5,42.647095,51.150349,.99546736,1,459.61417
1366,5,46.607986,50.801022,.99585158,1,681.23822
1367,8.2055616,38.493778,88.637215,.98724097,1,253.09877
1368,5,41.940487,52.036907,.99955446,1,610.32104
1369,5,47.176216,50.514397,.99725908,1,681.16797
1370,5,34.306061,56.53109,.99531388,1,301.38858
1371,5,34.523659,50.404469,.99427414,1,458.16837
1372,5,38.964687,50.466652,.99657047,1,577.5094
1373,46.870445,41.254276,471.13821,.84566218,1,633.52643
1374,46.224178,37.302898,615.73309,.84580791,0,635.17474
1375,19.718906,36.740082,197.40034,.94400305,1,517.60596
1376,5,40.249393,71.646149,.9974339,1,516.06073
1377,37.570183,36.7132,379.97617,.87761492,0,548.20288
1378,5,35.350876,75.487206,.99924612,1,710.04285
1379,235.48103,37.359123,2367.2263,.1552259,1,972.20319
1380,9.4242687,34.364403,94.976112,.97489613,1,393.96091
1381,5,47.637619,61.631752,.99394608,0,604.25653
1382,39.725506,39.436604,398.14371,.87085444,1,649.11047
1383,5,35.351135,52.321747,.99918401,1,490.75409
1384,6.257452,36.9263,63.127274,.99066859,1,482.26315
1385,5,39.008442,50.106194,.99732757,1,487.48486
1386,5,40.986652,51.088242,.99450898,1,615.52362
1387,5,31.519608,51.50798,.9887948,0,457.5365
1388,5,44.693569,52.060318,.99767023,1,668.32434
1389,9.0064402,43.26561,128.38394,.98489553,1,668.39111
1390,5.9516315,41.049984,59.725533,.97573972,1,524.56396
1391,5,41.518688,84.157455,.99967176,0,672.9599
1392,5,43.885204,52.34322,.99928582,0,609.21344
1393,17.091335,45.356705,171.03687,.94241863,1,624.5993
1394,5.3168359,37.493198,53.370365,.9984256,0,550.01843
1395,5,43.690472,50.59819,.99850583,1,495.3063
1396,5,40.281132,59.373093,.99966836,0,592.82019
1397,7.7817421,39.926743,80.192062,.98884577,1,481.74948
1398,65.108116,38.292034,666.97717,.77872854,1,627.34973
1399,5,31.711967,50.060474,.98823881,1,485.10815
1400,5,40.486511,51.77103,.99918497,1,621.94
1401,35.617466,40.046227,523.17267,.88649213,1,296.19504
1402,5.4135942,42.880318,54.798759,.99429983,1,508.71747
1403,5,41.603706,106.91684,.98425144,1,530.0332
1404,5,39.148624,79.956009,.99961877,0,519.72211
1405,21.706938,42.012081,217.75082,.93835539,1,599.87018
1406,12.424675,38.753063,125.77692,.96534985,1,636.02954
1407,11.53796,35.620415,126.45644,.96993655,1,580.98157
1408,11.854005,44.726097,808.86115,.96784186,1,537.85443
1409,5,35.017807,50.197105,.98421496,1,514.76685
1410,5,40.301403,50.787441,.99865311,1,495.80502
1411,21.860426,36.286751,221.6283,.9255681,0,421.26932
1412,23.414425,42.455708,238.26424,.93203843,1,443.97913
1413,7.1029634,41.090363,72.070419,.99112898,1,332.81802
1414,5,37.825291,51.084297,.99730688,1,384.55786
1415,5,42.223267,54.75827,.99894822,0,596.8775
1416,38.797356,41.571316,388.13971,.87331915,1,673.57538
1417,5,41.597004,50.620224,.99456912,0,626.07117
1418,5,38.088615,51.248249,.99948621,0,458.37259
1419,12.674063,45.438351,148.59007,.96711165,1,481.3075
1420,5,44.21027,50.111347,.9974106,1,702.24231
1421,5,40.630257,52.170185,.997334,1,393.0972
1422,21.13283,39.19593,212.0555,.92232156,0,523.50659
1423,5,40.089275,85.064857,.99866253,1,572.07007
1424,5,45.817894,50.267456,.99680388,1,626.34344
1425,11.194861,41.978237,117.7717,.97106725,0,323.43921
1426,13.467606,34.817734,136.83972,.96424645,0,619.93219
1427,5,33.939709,54.860569,.9708789,1,447.94724
1428,5,37.351929,60.228458,.99340123,1,554.85791
1429,5,38.781693,66.881645,.99793172,1,528.22168
1430,5,38.391869,52.40926,.98963559,0,522.48901
1431,5.0086541,33.56686,57.703487,.99528438,1,598.56561
1432,5,37.375141,63.131508,.99090588,0,668.13586
1433,5,40.547085,51.924232,.99063343,0,640.38525
1434,5,42.300995,51.02169,.99956125,1,480.19525
1435,5,40.39024,52.08046,.99568093,0,576.03479
1436,263,35.221172,2630.0955,.035713471,0,760.53412
1437,5,36.105412,51.066986,.99732387,1,602.16791
1438,7.5345821,41.699959,146.9873,.98792475,1,509.75574
1439,5,38.635986,61.045143,.9979167,1,492.10135
1440,5,43.818016,50.051723,.99180537,1,545.54041
1441,5,34.745052,57.829967,.99445021,1,517.92389
1442,5,33.458248,54.061794,.99637491,0,334.30777
1443,9.7976627,37.536598,99.549774,.97627836,1,478.09988
1444,83.609131,41.788307,843.97797,.70959085,1,519.36047
1445,16.276701,40.843761,176.72218,.95075613,1,480.27811
1446,47.133575,44.790234,475.15454,.8356117,1,472.75549
1447,5,37.746529,51.150661,.99447197,1,538.24341
1448,17.093197,40.206436,179.65114,.92519414,1,523.71954
1449,5,35.246254,50.622066,.99636,1,728.11255
1450,5,45.737518,50.064125,.99285513,1,403.45261
1451,18.090126,38.066422,192.5602,.94084418,1,561.52765
1452,32.962048,39.434189,330.40256,.89497536,0,678.9129
1453,11.467671,32.950806,116.17493,.97172093,1,758.47589
1454,5,38.006256,50.910641,.98790544,1,552.16333
1455,12.970894,34.178261,132.11098,.96927977,1,548.05701
1456,5,44.214764,50.272858,.99490696,1,413.70615
1457,5,40.509544,60.533558,.9939118,1,463.39377
1458,5,43.18182,83.793503,.99648154,1,332.67706
1459,26.213467,39.70871,262.35803,.89864516,1,495.19199
1460,5,38.373131,50.843899,.98729342,1,531.14063
1461,5,34.296024,50.555489,.99704897,1,471.39801
1462,5,43.937378,78.778694,.98128074,1,543.4126
1463,5,42.287888,51.544273,.99851787,0,417.38251
1464,5,41.034145,50.101395,.9966085,1,493.44479
1465,162.78822,38.857845,1630.2634,.4121539,1,673.2016
1466,5,38.383938,50.529758,.99920148,0,363.56161
1467,5,32.705853,52.120438,.99249667,1,758.02441
1468,5,40.336712,54.215603,.99747038,0,583.35876
1469,5,37.975689,53.85873,.99772525,1,544.88452
1470,9.0870905,43.710609,91.988991,.96111143,1,556.4386
1471,5,45.234856,53.116623,.99656039,1,590.92566
1472,49.206284,37.350376,496.06339,.83700049,1,834.8736
1473,5,44.242702,60.851036,.99516964,1,585.66705
1474,5,45.503315,54.664059,.98949218,0,555.76984
1475,5,44.159191,182.85001,.99527407,1,531.83356
1476,5,36.121567,53.5154,.99368459,1,531.36426
1477,5,40.668652,51.411198,.99603486,1,342.00735
1478,148.15274,35.731312,1484.5032,.47401434,1,688.81311
1479,5,29.905609,90.204819,.99581516,0,435.35526
1480,127.4573,42.531994,1284.7987,.55112344,0,761.95587
1481,5,37.168301,51.72084,.99400228,1,639.17804
1482,5,40.160763,57.968601,.99970007,1,308.27206
1483,8.9022608,40.286282,90.411438,.98265958,0,530.83582
1484,5,45.061699,50.376156,.99713397,1,570.60565
1485,5,34.838047,51.697273,.98304194,1,351.44812
1486,5,35.562511,50.192513,.98492992,1,526.91217
1487,5,47.639347,51.423618,.98938531,1,357.05579
1488,5,40.52417,85.034821,.99931848,1,557.34467
1489,5,39.48632,52.659317,.99527645,1,511.65964
1490,5,41.817562,50.08728,.99945724,0,510.68973
1491,5,37.457783,58.215904,.9733097,0,557.41693
1492,6.1898918,43.205757,86.772591,.9839161,0,594.66083
1493,6.1163826,44.568974,62.108974,.99492347,1,580.08185
1494,5,40.554462,53.366051,.98523134,0,397.70847
1495,5,39.799717,73.051498,.99125326,1,425.86386
1496,23.32056,37.045238,242.67906,.92799741,1,658.96613
1497,5,46.63633,153.5665,.99628532,0,450.52066
1498,7.8570185,34.582836,78.586769,.98129004,1,472.22519
1499,5,40.508663,51.014462,.98876143,0,468.36691
1500,13.279751,37.473221,133.5314,.96861732,1,410.57822
1501,14.872597,36.214615,150.58519,.96147376,0,523.21344
1502,5,39.543148,52.412674,.99814719,1,342.09396
1503,5,47.034908,56.444973,.99377233,0,483.96017
1504,5,45.155819,50.073738,.99739426,0,394.56659
1505,5,41.105694,51.09491,.99209654,1,598.0943
1506,5,38.726444,56.174019,.99341178,1,529.69916
1507,5,33.556557,51.486328,.99906033,1,434.05807
1508,5,40.295002,51.740097,.99814016,1,673.06976
1509,5,40.753799,50.073494,.96759456,1,516.29926
1510,20.519266,39.283413,205.95468,.93942326,1,384.68491
1511,5.5916748,42.203491,95.199631,.969585,1,631.82422
1512,6.3463926,42.989185,73.068581,.98975551,1,374.31824
1513,5.643662,45.025066,57.90921,.99186295,1,402.09308
1514,33.582893,49.552769,336.22586,.88780332,0,608.63708
1515,5,42.343777,51.628799,.99487591,0,416.29752
1516,25.101583,46.500999,282.62906,.92021817,1,689.22632
